Temperature,Humidity%,Rainfall
31,40.2,Moderate
28,48,Low
26,48,Moderate
24,51.1,Low
15,44.5,Low
19,56.2,Low
19,62.8,Low
33,41.1,Moderate
16,42.8,Moderate
15,43.1,Low
23,47.7,No Rain
13,64.4,Low
20,77.2,High
34,61.2,Low
20,55.8,Low
20,55.9,No Rain
15,44.4,Moderate
28,50.4,No Rain
29,91.9,Low
29,97.1,No Rain
31,83.8,Low
29,97.1,Low
31,65.1,Low
24,58.7,Low
30,76.2,Low
26,98.2,No Rain
32,74.4,Moderate
16,64.2,Low
26,62.4,Low
29,97,Moderate
24,99.9,No Rain
27,77.5,No Rain
17,70.9,Moderate
27,63.5,No Rain
18,63.5,No Rain
23,71.1,No Rain
16,71.4,Moderate
34,71.4,Moderate
30,67.4,Low
25,72.9,Low
29,64.1,Low
23,71.4,Moderate
16,57.2,Low
31,72.4,Low
29,95.4,Low
31,78,No Rain
23,99.3,Moderate
14,93.8,Low
17,78,Low
24,73.8,Low
21,63.5,No Rain
15,57.8,Low
15,58.3,Low
33,59.8,Low
28,73.9,Low
30,74,No Rain
24,92.5,No Rain
28,85.6,Moderate
26,77.5,No Rain
26,71.1,No Rain
31,87.2,No Rain
28,77.2,No Rain
15,72.1,No Rain
26,63.1,No Rain
32,64.5,Low
29,68.5,No Rain
28,57.8,No Rain
13,49.4,No Rain
24,65.3,Low
33,48.2,No Rain
33,53.7,No Rain
29,40.2,Moderate
20,48,Low
13,56.3,Moderate
25,49,Moderate
16,44.5,No Rain
18,56.2,Low
20,62.8,Low
13,41.1,Moderate
13,42.8,Moderate
13,43.1,Low
24,50.3,Low
18,64.5,Low
14,77.2,Moderate
15,57.6,Moderate
26,55.8,Low
15,61,Low
16,51.6,Low
26,56.3,No Rain
23,95.5,No Rain
30,98.6,No Rain
28,87.4,No Rain
17,96.9,No Rain
34,67.6,No Rain
31,62.1,No Rain
25,79.4,Low
27,98.2,No Rain
26,79,Moderate
26,69.4,Low
30,65.1,Low
23,97,Moderate
28,99.9,No Rain
34,76.3,No Rain
30,68,Low
26,67.8,No Rain
20,63.5,No Rain
21,72.2,No Rain
13,75.3,Low
15,71.4,Moderate
12,67.4,Low
20,72.9,Low
20,72.9,Low
23,77.1,Moderate
17,66.2,Low
27,82.1,Low
27,95.4,Low
31,88.1,No Rain
33,99.3,Moderate
14,93.8,Low
12,78,Low
29,73.8,Low
18,64.8,No Rain
16,62.2,Low
13,61.7,No Rain
25,64.3,Low
27,84,Moderate
29,83.6,Low
24,92.4,Low
26,87.1,Moderate
31,78.4,No Rain
28,74.8,Low
31,87.2,Low
26,78.4,Low
18,73.5,No Rain
33,71.6,No Rain
33,75.9,Low
29,76.5,No Rain
33,65.5,No Rain
12,57.2,Low
26,70.3,Low
19,63.9,Low
28,57.8,No Rain
31,58.6,Moderate
25,63.3,Low
23,59.1,Moderate
23,65.9,Moderate
15,64.1,Low
29,62.1,Low
34,62,Low
30,60.3,Moderate
13,56.8,Moderate
21,53.4,Low
23,59.2,Low
21,65.9,Low
16,76.6,High
24,68.6,Moderate
29,62.1,Low
26,65.4,Low
21,61.3,Low
24,62.4,No Rain
34,89.6,Low
29,89.4,Low
31,92.7,Low
32,93.4,Low
32,82.7,Low
30,73.5,Low
25,80.1,Moderate
28,95.2,Low
30,86.4,Moderate
33,78.9,Low
29,77.5,Moderate
23,88.3,Low
26,86.3,No Rain
24,80.4,No Rain
33,72.7,Low
33,65.3,No Rain
15,65,No Rain
30,71.2,Low
26,77.4,Low
33,75.9,Moderate
29,68.1,Low
32,69.4,Low
23,69.3,Low
31,74,Low
27,66.6,Low
30,75.3,Low
33,76,Low
34,80.4,Low
32,90.5,Moderate
13,84.3,Low
21,72.1,Low
28,71.8,Low
16,60.1,Low
14,63.6,Low
24,61,Low
31,65.3,Low
25,75.4,Low
27,80.2,Low
28,85.1,Low
32,85.4,Moderate
25,78.9,No Rain
34,73.2,No Rain
28,87.2,Low
27,76.7,Low
34,71.7,No Rain
34,76.3,No Rain
25,79.7,Moderate
33,84.4,No Rain
33,67.2,Low
23,57,Low
30,69.9,No Rain
32,66.6,Low
29,53,No Rain
31,63,Moderate
30,70.9,Moderate
26,57.1,Moderate
28,63.1,Moderate
12,74,Low
12,69.2,Low
34,71.4,Low
24,58.7,High
13,57.8,Moderate
19,48.4,No Rain
28,64.7,Low
20,72.6,Low
34,78.5,High
23,65.3,Moderate
20,58.9,Moderate
30,71.4,No Rain
20,57,No Rain
24,62.9,No Rain
30,96.3,No Rain
32,93.6,Low
30,95.8,No Rain
29,93.7,No Rain
28,77.3,Moderate
32,79.6,Moderate
31,81.6,Low
29,96.2,Low
21,81.6,Moderate
30,84,Moderate
34,82.7,Moderate
30,96.2,Low
25,95.8,Low
24,87.6,No Rain
20,83.1,Low
13,68.2,No Rain
13,68.7,No Rain
16,85.7,Low
29,90.3,Low
12,73.2,Moderate
14,75.9,Low
29,89.2,Moderate
26,73,Low
24,92.2,Moderate
23,66.2,No Rain
27,91.7,Low
28,89.3,Moderate
24,88.1,Low
24,92.4,Moderate
33,82.8,Low
12,99.1,Low
23,80.2,Low
13,72.2,Low
21,71.1,Low
23,60.3,No Rain
33,80.5,Low
27,93.5,Moderate
23,87,Low
32,92.9,Low
29,94,Moderate
28,94,No Rain
19,93.3,No Rain
30,89.5,No Rain
34,87.9,No Rain
29,85,No Rain
32,69.2,No Rain
31,83.9,Moderate
27,80.5,No Rain
23,69.6,Low
24,59.3,Low
26,71.1,No Rain
15,63.2,Low
24,53.8,No Rain
31,58.9,Moderate
23,70.6,Moderate
24,60.6,Moderate
25,64.5,Moderate
13,65.3,Moderate
14,68.5,Low
14,68.3,Low
16,56.4,High
13,56.9,Moderate
12,48.1,Low
34,63.8,No Rain
14,68.3,Low
31,76.1,High
28,63.9,Moderate
15,45.4,Moderate
32,67.1,No Rain
18,57.8,No Rain
30,61.9,No Rain
32,94.3,No Rain
29,91.7,Low
23,91.3,Low
31,91.9,No Rain
28,76.5,Low
24,84.4,Low
29,84.3,Low
34,95.7,Low
34,71.8,Moderate
18,81.3,Moderate
25,79.3,Moderate
28,97.1,Low
25,89,Low
30,85.8,No Rain
20,77.2,Low
15,69.8,No Rain
16,69.9,No Rain
18,80.6,Low
34,80,Low
29,62,Low
17,79.8,Low
30,83.7,Low
34,75.7,Low
32,81.1,Moderate
31,52.2,Low
30,80.2,Low
30,84,Low
25,81.8,Low
24,89.9,Moderate
27,74.5,Low
19,84.7,Low
25,78.2,No Rain
15,63.5,No Rain
13,57.8,Low
34,70.7,Low
34,84.2,No Rain
32,86.9,Moderate
28,80.7,No Rain
30,82,Low
34,91.5,Moderate
26,72.6,No Rain
34,88.3,Low
34,88.3,Low
32,86,Low
29,85.7,No Rain
34,61.1,No Rain
29,71.1,Moderate
29,68.6,No Rain
12,59.3,Low
14,47.3,No Rain
33,62.1,No Rain
23,58.7,No Rain
16,47.3,No Rain
34,49.2,Moderate
17,58.4,Low
33,52.4,Moderate
34,49.3,Moderate
19,57.9,Low
34,53.6,Low
32,61.7,Low
23,55.7,High
20,49.7,Moderate
18,43.3,No Rain
29,64.1,Low
18,67.8,Low
30,72.1,High
19,57.5,Moderate
20,50.9,Moderate
13,64.7,No Rain
16,47.9,No Rain
27,54,No Rain
31,91,Low
23,92.7,Low
24,94.7,Low
34,87.2,Low
28,66.9,Moderate
32,63.1,Low
29,76.4,Low
23,89.4,Moderate
14,74.3,Moderate
26,67.2,Low
23,68.9,Moderate
32,92.8,Moderate
30,91.1,No Rain
33,71.7,No Rain
21,67.3,Low
16,61.4,No Rain
18,63.2,No Rain
25,68.3,No Rain
26,69.9,Moderate
28,70.5,Moderate
23,71.2,Low
24,71.2,Low
28,64.5,Low
29,63.4,Low
32,66.2,Low
25,71.4,Low
33,76.6,Low
25,78.1,No Rain
28,90.1,Low
20,76.7,Low
21,67.3,Low
26,66.3,Low
13,58.9,Low
12,59.7,Low
17,59.3,Low
31,64,Low
26,75.9,Low
33,76.1,Low
29,82.9,Moderate
27,84.6,Low
27,76.8,Low
33,72.9,Low
25,84.1,Low
32,77.6,Low
17,71.3,No Rain
29,62.8,No Rain
32,84.7,No Rain
27,80.8,Low
31,66.6,Low
30,54.2,No Rain
24,74.8,No Rain
23,58.6,Low
28,52.8,Low
24,50.2,Moderate
26,59.9,Low
26,50.6,Moderate
23,55.9,Moderate
25,52.2,Low
24,61.3,Low
32,61.3,Low
27,61.3,Moderate
12,51.7,Moderate
16,44.9,No Rain
20,57.4,Low
23,70.2,Moderate
32,71.2,Moderate
21,62,Low
19,56.7,Low
29,64.2,Low
32,53.7,No Rain
25,60.8,No Rain
24,97.5,Low
27,94.9,Low
32,98.3,Low
29,93.9,Low
34,82.3,Low
33,69.5,Moderate
28,85.9,Low
34,89.5,Low
18,85.4,Low
28,77.8,Low
30,82.1,Low
31,98.3,Moderate
26,94.5,Low
33,80,Low
26,74.3,Low
15,70.5,No Rain
15,68.6,No Rain
24,78,No Rain
31,80.3,Low
27,80.8,Low
27,72.9,Moderate
31,68.2,Low
23,77,Low
27,70.2,Moderate
34,59.3,Low
26,82.5,Low
24,81,Low
25,78.6,No Rain
33,94.9,Low
26,86.4,Moderate
31,78.7,Low
32,69.6,No Rain
21,56.7,Low
14,60.1,Low
13,61.6,Low
29,68.9,Low
23,80.9,Moderate
27,87,Low
34,83.3,Moderate
26,91.9,Low
23,86.7,No Rain
23,81.8,No Rain
25,89.8,No Rain
32,84.7,Low
13,79.2,No Rain
28,69.5,No Rain
30,76.9,No Rain
30,71.3,No Rain
16,72.9,Low
24,63.2,No Rain
29,72.2,No Rain
34,68,Low
27,63.2,No Rain
26,55.5,Low
28,64.9,Low
34,61.3,Moderate
31,55.2,Low
14,52.8,Low
21,63.5,No Rain
18,63.7,Low
34,63.5,Moderate
15,47.3,Moderate
19,46.4,No Rain
14,59.4,No Rain
18,71.7,Moderate
32,71,Moderate
14,73.9,Moderate
20,63.5,Low
23,77.5,Low
17,58.7,No Rain
26,63.4,No Rain
31,98.1,Low
24,92.1,Low
27,98.6,No Rain
27,92.3,No Rain
12,78.2,No Rain
33,64.8,Low
32,83.9,Low
28,94.4,No Rain
15,79.8,No Rain
15,70.9,No Rain
30,74.3,Low
28,97.6,Moderate
26,90.9,Moderate
26,84.3,Low
30,66.6,No Rain
14,70.9,No Rain
13,70.9,No Rain
29,77.2,No Rain
24,77.5,Moderate
15,77.5,Low
20,71.4,Moderate
20,78.6,Low
30,87.1,Low
31,77.6,Moderate
13,63.5,Low
19,80.3,Moderate
17,96.9,No Rain
27,71.4,No Rain
24,95.1,Moderate
34,75.7,Low
26,68.7,Low
21,60.5,Low
20,52.3,No Rain
17,54.8,Low
12,59.7,No Rain
29,60.2,Low
31,72.9,Low
23,81.4,Low
30,81.7,Moderate
30,84.8,Moderate
33,79,Low
25,75.9,Low
29,80.2,No Rain
14,74.1,No Rain
13,65.6,No Rain
30,69.2,No Rain
26,71.6,Moderate
29,71.1,No Rain
32,58,No Rain
14,48.3,No Rain
25,62.6,No Rain
17,57.1,No Rain
29,47.2,No Rain
31,47.5,Moderate
30,60.9,Moderate
27,51.6,Moderate
26,54.3,Moderate
24,50.7,Low
23,55.1,Low
20,48,Low
13,45.1,Moderate
15,42.5,Moderate
18,45.4,Low
32,47.5,Low
14,56.1,Low
21,63.5,High
16,51.7,Moderate
21,51.2,Moderate
16,49.7,No Rain
16,48.4,No Rain
26,53.7,No Rain
33,82.7,No Rain
27,84.4,No Rain
25,93.7,Low
27,76.8,No Rain
24,74.5,No Rain
34,63.3,No Rain
32,69.6,Moderate
29,76.8,No Rain
32,79.9,Moderate
24,78.6,Low
24,73.5,Moderate
30,94.3,Moderate
24,91.5,No Rain
24,71.3,No Rain
15,70.6,Low
19,66,No Rain
12,64.7,No Rain
19,69,No Rain
16,74.5,Low
28,75.5,Low
16,68.8,Moderate
13,65.1,Low
18,72.4,Low
29,80.9,Moderate
16,68.4,Low
34,78.2,Low
24,78.2,Low
27,74.6,Moderate
34,90.6,Low
17,79.5,Low
19,69.2,Moderate
25,74.1,Low
16,63.1,No Rain
19,69.8,Low
17,62.1,No Rain
31,73,Low
29,83.1,Low
28,80.9,Low
34,83.9,Low
31,89.2,Moderate
28,82,Low
23,84.3,No Rain
33,87,No Rain
28,82.8,Low
27,84.3,No Rain
25,71,No Rain
26,74,Low
31,74,No Rain
26,61.3,Low
13,54.4,No Rain
30,65.2,No Rain
13,59.7,No Rain
29,48.1,No Rain
34,51.6,Low
29,60.8,Low
23,52.9,Moderate
25,56,Moderate
25,61.9,Low
16,63.1,Low
15,52.9,Moderate
28,50.5,Moderate
17,48.6,Moderate
16,45,Low
23,48.3,No Rain
19,58.8,Low
30,67.2,High
21,54.9,Moderate
19,54.4,Low
12,52.3,No Rain
13,52.2,No Rain
28,61.8,No Rain
28,82.8,No Rain
31,84.8,Low
29,96.2,Low
32,87.7,No Rain
30,77.8,Low
33,64.1,Low
29,74,Low
31,87.9,No Rain
23,81.2,Low
18,76.5,Low
34,78.1,Low
34,95.7,Low
32,91.5,No Rain
24,70.4,Low
21,71.5,Low
18,65.8,No Rain
18,63.6,No Rain
18,65.5,Low
34,75.6,Low
29,80,Low
14,71,High
25,67.4,Low
30,90.3,Low
29,80.4,Moderate
18,69.8,Low
27,94.8,Low
26,92.1,Low
27,83.5,Moderate
25,90.9,Low
16,78.3,Low
31,70.7,Low
26,73.4,No Rain
18,61.4,No Rain
21,67,Low
34,74.8,No Rain
28,72.4,No Rain
32,79.3,Low
30,81.8,No Rain
24,81.7,No Rain
25,85.7,Moderate
32,79.6,No Rain
32,77.7,Low
32,85.2,No Rain
27,78.1,No Rain
23,76.1,No Rain
30,62.1,No Rain
28,62.7,Low
34,62,Low
20,52.2,Low
17,45.3,Low
28,53.6,No Rain
12,45.3,No Rain
15,43.8,No Rain
27,38.9,Moderate
19,47.3,Low
18,40.1,Moderate
30,47.1,Moderate
20,51.9,Low
32,50.1,Low
12,52.9,No Rain
21,47.2,High
13,41.9,Moderate
12,40.7,No Rain
34,43.3,Low
24,57.2,Moderate
34,45,Moderate
34,45,Low
16,52.5,Low
19,49.4,No Rain
13,45.2,No Rain
31,45.1,No Rain
26,72.5,Low
30,90.2,No Rain
26,99.2,Low
29,72,Low
26,56.6,Moderate
17,44.7,Low
25,54.1,Low
23,70.5,No Rain
13,65.4,Moderate
23,57.6,Low
33,68.9,Moderate
27,83.1,Low
29,70.6,No Rain
31,59.8,No Rain
15,58.7,No Rain
13,49.3,No Rain
15,54.9,No Rain
33,66.6,No Rain
15,44.7,Moderate
33,42.3,Moderate
26,55.6,Moderate
24,45.7,Low
31,44.6,Low
25,74.5,Moderate
12,55.9,Low
34,71.5,Low
23,70.7,No Rain
30,69.4,Low
32,42.5,Low
12,52,Low
13,47.4,Low
20,61.8,No Rain
14,46.1,No Rain
12,44.9,Low
19,45.5,No Rain
31,45.1,No Rain
27,43.6,Low
23,59.8,Low
28,45.1,No Rain
29,72.4,Low
29,71.3,Low
32,76.5,Low
28,71.8,Low
20,63.6,Low
24,59.8,No Rain
32,55.3,No Rain
31,58.5,Low
30,62.5,Moderate
17,47.2,No Rain
20,43.4,Moderate
33,53,Low
19,45.1,No Rain
21,41,No Rain
29,39.6,Moderate
25,45.9,Low
13,41.7,Moderate
26,46.2,Moderate
25,46.5,Low
30,49,Low
34,46.7,Low
24,44.7,Moderate
20,42.4,Moderate
12,37.2,No Rain
31,40.9,No Rain
23,55.6,Moderate
21,64.9,Moderate
32,77.3,Low
27,71.5,Low
17,60.4,No Rain
14,57.2,No Rain
30,58.9,No Rain
33,90,No Rain
28,91,Low
27,92.5,Low
31,84,Low
34,76.8,Low
27,68.5,Low
24,78.9,Low
31,95.2,Low
15,77.2,Moderate
17,80.8,Moderate
31,78.9,Moderate
23,83.1,Low
27,86.5,Low
30,79.3,No Rain
14,79.2,No Rain
15,74.3,No Rain
18,73,No Rain
14,74.7,No Rain
31,77.5,Low
26,77.5,Moderate
23,76,Moderate
26,63.6,Low
24,66.6,Low
23,80.8,Low
31,64.6,Low
23,80.4,Low
24,82,No Rain
29,82.6,No Rain
27,87.8,No Rain
24,82.6,Low
18,83.8,Low
16,65.2,Low
19,52.3,Low
21,56.4,Low
12,59,Low
34,74.2,No Rain
34,79.7,Moderate
34,80.4,Low
24,79.3,Low
27,87.5,Low
24,85,Low
32,79.2,Low
31,80.6,Low
16,79.7,Moderate
21,78.1,Low
19,58.6,No Rain
24,61.8,Low
31,73.1,Moderate
33,50.9,Low
26,46.5,Low
32,60.7,Low
24,50.7,No Rain
15,45.9,No Rain
31,41.6,Moderate
32,49.7,Moderate
26,49.6,Moderate
30,49.1,Moderate
26,56.6,Low
31,54.9,Low
33,57,Moderate
30,52.8,Moderate
23,47.6,Moderate
15,44.2,No Rain
29,48,No Rain
34,66.8,Moderate
29,79.2,Moderate
33,74.9,Low
24,70.8,Low
17,60,No Rain
17,52.7,No Rain
23,58.5,No Rain
27,89.3,No Rain
31,85,Moderate
34,91.3,Low
29,84.6,No Rain
25,77.7,Low
26,66.4,No Rain
30,80.3,Low
25,94.6,Low
21,72.6,Moderate
18,77.8,Low
26,76.2,Low
26,85.3,Low
28,88.2,No Rain
24,78.1,No Rain
12,76.9,No Rain
19,70.6,No Rain
19,69.2,No Rain
15,72.2,No Rain
23,74.2,Low
28,77.3,Moderate
15,71.9,Moderate
24,61.2,Low
21,64.4,Low
25,77.7,Low
28,64.5,Low
29,80.1,Low
34,77.9,No Rain
34,79.4,No Rain
28,85.6,Low
13,77.5,Low
13,83.8,Low
12,62.7,Low
14,51.1,No Rain
12,55.5,Low
14,58,No Rain
29,70,Low
23,80.9,Low
31,78.6,Low
31,80.3,Low
27,83.5,Moderate
24,77.5,Low
34,77.1,Low
34,80.1,No Rain
20,78.6,No Rain
17,75.4,No Rain
23,53,No Rain
26,55.6,No Rain
29,63.3,Low
30,45.7,Low
13,41.6,No Rain
23,54.9,No Rain
21,46.4,No Rain
32,39.5,No Rain
33,38.3,Moderate
25,42.6,Low
31,39.7,Moderate
32,42.3,Moderate
25,50.6,Low
33,49.1,Low
20,49.1,Low
17,45,Moderate
13,42.8,Moderate
15,38.8,No Rain
19,42,Low
24,50.2,Low
28,55.3,Moderate
15,57,Low
14,50.5,Low
17,47.1,No Rain
18,43.7,No Rain
32,49.4,Low
29,57.1,No Rain
23,88.7,Low
25,99.7,Low
29,75.9,No Rain
34,59,Low
24,50.8,Low
32,77.1,Moderate
33,84.8,Low
20,64.5,Moderate
23,63.3,Low
27,67.7,Low
33,84.7,Low
34,84.3,No Rain
23,70.1,No Rain
13,60.6,No Rain
21,54,No Rain
26,55.2,No Rain
13,57.3,No Rain
33,55.8,Low
28,56.5,High
19,59.9,Moderate
34,52.4,Low
31,51.2,Low
28,68,Low
25,57.9,Low
25,72.3,Low
26,70.2,No Rain
23,69.3,No Rain
34,80.7,Low
20,58.6,Low
21,55.3,Low
20,55.9,No Rain
16,43.7,Low
13,47.1,Low
12,50.9,No Rain
24,53.9,Low
26,60,Low
26,68.1,No Rain
24,59.7,Low
26,76.7,Moderate
31,71.8,No Rain
27,68,Low
34,76.3,No Rain
12,68,Low
21,59.4,No Rain
23,72,No Rain
24,72,No Rain
26,74.7,Low
14,57.3,Low
30,46.9,No Rain
33,54.2,No Rain
19,47.4,No Rain
31,45.1,No Rain
33,39.2,Low
20,53.8,Low
29,39.7,Moderate
33,50.1,Moderate
12,55.6,Low
31,48,Low
14,54.8,Low
29,47.2,Moderate
18,45.3,Moderate
20,47,Low
15,49.6,Low
26,60.3,Low
25,60.9,Moderate
14,57.7,Moderate
12,60.8,Low
18,57.6,No Rain
17,54.1,Low
32,55.6,Low
32,85.6,Low
30,87.7,No Rain
25,99.9,Low
32,86.9,Low
23,71,Moderate
29,59.6,Low
23,72.6,Low
32,89.6,Low
31,66.4,Moderate
34,69.4,Low
32,71,Low
30,81.6,Low
30,81.5,Low
23,65.4,No Rain
15,62.6,No Rain
23,57.8,No Rain
25,63.4,No Rain
30,73.7,Low
15,61.8,Low
25,61.7,Moderate
34,62.2,Moderate
24,63.5,Low
26,61.2,Low
30,73.2,Low
25,60.1,No Rain
29,72.8,Low
31,71.4,No Rain
26,74.2,Low
29,48.6,Low
25,54,Low
17,55.9,Low
20,65.3,No Rain
14,48.6,Low
13,59.8,Low
30,50.4,No Rain
33,48.9,Low
25,46.3,Low
30,66.2,Low
28,55.8,Low
33,68.5,Moderate
30,79.2,Low
20,84.7,Low
34,80.2,No Rain
13,83.4,Low
32,79.1,Low
26,70.7,No Rain
31,73.5,Low
23,73.4,No Rain
21,58,Low
32,48.1,Low
34,64.4,No Rain
20,55,No Rain
28,46,No Rain
33,46.2,Moderate
32,54.6,Moderate
29,49.8,Moderate
28,51,Moderate
29,57.5,Low
26,54.2,Low
15,50.2,Low
23,46.5,Moderate
28,44,Moderate
20,41.7,Low
25,43.4,Low
19,56.5,Moderate
24,62.8,High
25,57.1,Low
20,54.7,Low
21,50.6,No Rain
21,48.3,Low
32,56.5,No Rain
31,83.6,Low
33,80.7,Low
29,92.5,Low
24,91.4,No Rain
25,72.1,No Rain
30,65,No Rain
29,73.2,Moderate
26,96.5,No Rain
23,81,Low
28,76.1,Low
26,75.8,Moderate
30,91.9,Low
33,91.4,Low
29,70.4,No Rain
13,71.5,No Rain
23,65.8,No Rain
19,63.6,No Rain
23,65.5,No Rain
31,74,Low
30,77.9,Moderate
21,71,Moderate
20,64,Low
20,66.5,Low
25,80.9,Moderate
19,68.4,Low
26,78.2,Low
26,78.2,Low
34,74.6,Low
30,87,Low
30,78.3,Low
21,68.2,Low
12,69.3,No Rain
14,59,No Rain
18,62.1,Low
21,61.7,No Rain
33,67.3,No Rain
25,78.9,Low
28,76.8,Low
25,82,Low
29,86.8,Moderate
28,79.6,No Rain
23,73,Low
32,86,No Rain
23,81.5,Low
25,77,No Rain
28,67.3,No Rain
33,68.3,Low
33,71.9,Low
21,55.3,High
18,47.9,Low
24,55.9,Low
18,49.8,No Rain
14,45.5,Low
33,45.4,Moderate
28,52.2,Low
29,45.3,Moderate
34,50.2,Moderate
14,53.9,Low
29,50.4,Low
16,52.1,Low
28,48.1,High
14,44.2,Moderate
21,43,Low
24,45.3,Low
32,59.6,Moderate
33,73.6,Moderate
28,62.7,Moderate
27,57,Moderate
16,57.6,No Rain
34,52.9,Low
26,56.3,No Rain
31,85.4,No Rain
28,79.5,No Rain
23,89.5,Low
27,76.1,No Rain
25,80.1,Low
33,67.8,No Rain
23,70.2,No Rain
31,91.7,No Rain
28,79.5,Low
31,72.9,Low
33,70.9,Moderate
31,92.1,Low
25,91.2,Low
33,72,No Rain
17,67.6,No Rain
28,64.1,No Rain
16,63.8,No Rain
15,66.4,Low
20,70.2,Moderate
25,76.3,Moderate
20,65,High
28,59.4,Low
12,59.8,Low
16,83.5,Low
12,61.7,Low
31,72.8,Low
28,74.1,Low
31,72.5,No Rain
23,81.9,Low
31,68.7,Low
16,62.5,Low
21,62.2,Low
15,54.9,No Rain
12,56.4,Low
30,60.7,No Rain
28,70.1,No Rain
29,81.3,Low
29,78.5,No Rain
26,82.3,Low
25,84.5,Low
28,80.7,No Rain
28,73.6,Low
28,83.3,No Rain
34,80.6,Low
12,72.8,No Rain
34,62.7,No Rain
25,60.6,Low
31,64.3,Low
34,49.8,Moderate
13,45.2,Low
27,53,Low
18,49.1,No Rain
13,44.1,No Rain
29,43.1,Moderate
14,48.7,Low
32,42.7,Moderate
24,46.8,Moderate
21,48.3,Low
23,46.3,Low
15,46,Low
27,44,Moderate
21,42.2,Moderate
19,36.2,No Rain
30,39.9,No Rain
26,55.5,Low
23,66.5,Moderate
27,56.3,Low
31,53.4,Low
18,55.2,No Rain
19,50.5,Low
26,54.4,No Rain
29,86.8,Low
24,81,Low
31,92.7,Low
30,87.5,No Rain
30,76.4,No Rain
34,62.4,No Rain
34,66,Low
24,93.7,No Rain
13,66.4,No Rain
13,70.2,Low
33,66.2,Low
29,87.9,No Rain
27,87.2,No Rain
28,68.2,No Rain
19,65.5,No Rain
29,60.9,No Rain
12,60.7,No Rain
34,63.5,No Rain
28,66.9,Low
33,70.1,Moderate
14,63.6,Moderate
19,59,Low
21,58.4,Low
23,80.5,Low
21,64.1,No Rain
21,73.8,Low
31,72.1,No Rain
26,72.2,No Rain
13,79.4,Low
13,62.9,Low
17,61.6,Low
14,59,No Rain
20,51.5,No Rain
21,54.2,Low
17,57.7,Low
29,65.9,No Rain
24,74.9,Low
29,75.2,Low
27,76,Low
26,78,Low
30,76.5,No Rain
20,69.8,No Rain
26,77.8,Low
19,74.4,Low
17,69.2,No Rain
27,58.6,No Rain
26,61.6,Low
25,67.3,Low
19,50.8,Low
16,47.1,No Rain
29,56.2,Low
29,52.6,No Rain
18,46.4,No Rain
26,46.6,Moderate
28,46.5,Moderate
29,42.6,Low
27,51.7,Low
12,49.9,Low
20,46.6,Low
26,47.3,Low
23,46,Moderate
14,45.2,Moderate
16,36.7,No Rain
23,40.4,No Rain
24,60.9,Low
26,69,Moderate
13,58,Low
34,52.9,Low
16,53.6,No Rain
12,47.2,No Rain
31,52.5,No Rain
33,89.2,Low
31,80.7,Low
34,97.5,Low
33,87.7,No Rain
30,73.9,Low
31,58.8,Low
26,69.4,Low
30,94.3,Low
19,79.3,Moderate
19,72.7,Low
27,71.3,Low
31,89.1,No Rain
34,86.8,No Rain
34,71,No Rain
17,71.7,Low
18,58.9,No Rain
13,57.8,No Rain
27,64.6,No Rain
30,74.2,Low
27,75.7,Moderate
16,63.6,Moderate
23,54.2,Low
28,56,Low
34,73.8,Low
30,58,No Rain
31,78.7,Low
30,75.8,No Rain
29,70.2,No Rain
21,72.8,Low
14,69.7,Low
20,62.7,Low
27,54.8,No Rain
14,47.7,No Rain
18,49.5,Low
15,49.9,No Rain
23,58.5,No Rain
27,64.7,Low
25,63.9,Low
28,73.2,Low
26,72.6,Low
29,74.2,No Rain
18,68.6,Low
31,69,No Rain
15,71.7,Moderate
12,63.5,No Rain
30,51,No Rain
26,45.7,Low
34,62,Moderate
19,43.4,Low
14,46,No Rain
31,52.1,No Rain
18,51,No Rain
18,36.8,No Rain
24,37,Moderate
25,40.3,Moderate
12,32.1,Low
25,51.2,Low
18,45.3,Low
27,43.7,Low
15,44.6,Low
12,30.9,Moderate
19,39.2,Moderate
14,40,No Rain
25,38.2,No Rain
33,42.7,Low
29,40.6,Moderate
16,42.6,Low
18,39.8,Low
16,41.6,No Rain
21,51.3,No Rain
18,24.6,No Rain
27,96.6,No Rain
27,72.1,Low
30,99.5,Low
24,93,No Rain
26,45.9,Low
24,52.7,No Rain
24,87.6,No Rain
28,98.2,No Rain
21,52.4,Moderate
20,57.6,Low
32,63.4,No Rain
30,81.8,No Rain
32,94,No Rain
23,59.8,No Rain
19,54.6,No Rain
18,49.3,No Rain
16,48.6,No Rain
15,53.6,Low
23,43.8,High
24,42.3,Moderate
20,55.6,Low
25,44.8,Low
21,43.8,Low
13,74.5,No Rain
13,55.3,Low
29,76.5,No Rain
25,67.6,No Rain
31,60.9,Low
12,53.7,Low
17,52,Low
12,47.4,Low
13,57.9,No Rain
19,42,Low
14,44.9,No Rain
18,45.5,No Rain
21,16.7,Low
28,42.9,Low
26,69.6,Low
29,49,Moderate
27,60.7,Low
31,70.3,Low
12,71.6,Low
33,63.5,Low
16,73,Low
13,71.1,No Rain
27,56.8,Low
23,62.9,Low
27,80.3,No Rain
27,51.1,No Rain
14,42.8,No Rain
28,60.3,No Rain
19,52.2,No Rain
21,48.6,High
24,37.3,Moderate
33,53.6,Moderate
29,45.1,Moderate
26,45.1,Low
24,52.6,No Rain
25,47.4,Moderate
32,55.8,Moderate
26,54.2,Moderate
33,48.6,No Rain
